Schlag; Schwenk; Winkel
-106,4212646484375;-284,8486633300781;90,70125802656338
-49,57426071166992;-314,69610595703125;90,68893636530068
-67,58470153808594;-367,5867614746094;90,65561870252935
-78,32034301757812;-400,91943359375;90,60666673674787
-44,993629455566406;-434,4743347167969;90,55699760110353
-59,776649475097656;-440,0416564941406;90,52714967443058
37,24112319946289;-452,2602233886719;90,53554397692052
-4,598414421081543;-511,0262145996094;90,59033575444236
25,473997116088867;-556,7833862304688;90,6847631197178
137,32464599609375;-563,1129150390625;90,79867701469527
152,99771118164062;-597,1393432617188;90,90569241861103
179,63418579101562;-607,9241333007812;90,98275061282712
247,60662841796875;-622,0508422851562;91,0177143511884
271,1272277832031;-668,6943969726562;91,01119835072022
333,64617919921875;-672,6456298828125;90,97266925361217
412,44927978515625;-679,4583740234375;90,91397743807426
393,3254699707031;-701,81982421875;90,84501984821381
461,05914306640625;-693,88818359375;90,77330969211783
427,2639465332031;-724,6947021484375;90,70598451746902
421,5477294921875;-742,9869384765625;90,65085806067785
408,3558044433594;-736,863037109375;90,61532741661544
403,9913024902344;-742,744873046875;90,60430349129504
415,34912109375;-736,9727172851562;90,61941186973911
557,3156127929688;-690,0463256835938;90,660024174544
503,4953918457031;-726,4935913085938;90,72471972636237
493,2978210449219;-736,0401611328125;90,81104648728216
543,7513427734375;-714,9108276367188;90,91295973988792
463,71759033203125;-718,2360229492188;91,01750261532413
461,9441223144531;-705,909423828125;91,10404111210819
548,7069091796875;-661,2225341796875;91,14872420965843
418,6111145019531;-704,1100463867188;91,13321968024249
353,200439453125;-706,27783203125;91,05317669335912
357,8463134765625;-697,5938720703125;90,92079396686593
368,42852783203125;-700,42236328125;90,75936244583268
342,001708984375;-697,77734375;90,59366205656816
332,4997253417969;-695,6537475585938;90,44253729099246
360,79278564453125;-670,9492797851562;90,31747652728953
392,9480285644531;-673,149169921875;90,22551486030447
323,8162536621094;-675,3711547851562;90,17197983758992
310,5621032714844;-660,7780151367188;90,15986308200232
289,44573974609375;-655,978271484375;90,18654863108955
242,66575622558594;-647,93115234375;90,24063689912688
330,8905334472656;-630,8108520507812;90,30212226203534
292,9947204589844;-628,5960083007812;90,34724249169244
236,02723693847656;-648,5199584960938;90,35635396404524
194,29351806640625;-637,0016479492188;90,32120581057636
186,76600646972656;-639,9385986328125;90,24804082418719
238,09939575195312;-628,194091796875;90,15551908169019
221,43199157714844;-625,1572875976562;90,0691445094462
247,8200225830078;-619,7357177734375;90,0143459017352
274,0539245605469;-627,9625854492188;90,00959209007287
