"B0 AOI2";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
66;2318,4765625;469,1558532714844;50618,72265625;0,3691837191581726;-207,26512145996094;-13,940987586975098;0,908963143825531;0,32651522755622864;0,25537291169166565;0,016882602125406265
67;2318,4765625;469,1558532714844;50618,72265625;18,983238220214844;-203,0440673828125;-12,968488693237305;0,9111927151679993;0,3263755142688751;0,2567720413208008;0,016974784433841705
68;2318,4765625;469,1558532714844;50618,72265625;16,349395751953125;-191,04295349121094;-11,894393920898438;0,8981223106384277;0,3251268267631531;0,25421059131622314;0,01682288572192192
69;2318,4765625;469,1558532714844;50618,72265625;6,527700901031494;-183,98757934570312;-12,267467498779297;0,8793473839759827;0,3266136646270752;0,2502824366092682;0,01664828136563301
70;2318,4765625;469,1558532714844;50618,72265625;26,817058563232422;-173,1681671142578;-12,123732566833496;0,9025320410728455;0,32475975155830383;0,25698795914649963;0,01699259877204895
71;2318,4765625;469,1558532714844;50618,72265625;23,553342819213867;-162,73947143554688;-12,56468391418457;0,8623648881912231;0,31050461530685425;0,24635492265224457;0,016097823157906532
72;2318,4765625;469,1558532714844;50618,72265625;17,970415115356445;-161,82435607910156;-12,61177921295166;0,914810299873352;0,32460787892341614;0,2619704604148865;0,017249250784516335
73;2318,4765625;469,1558532714844;50618,72265625;-8,569660186767578;-157,0146942138672;-10,66435718536377;0,8790170550346375;0,32037216424942017;0,2527616322040558;0,016716698184609413
74;2318,4765625;469,1558532714844;50618,72265625;27,685020446777344;-151,82801818847656;-9,997013092041016;0,8858234882354736;0,32387009263038635;0,2554181218147278;0,016958855092525482
75;2318,4765625;469,1558532714844;50618,72265625;28,377700805664062;-135,47718811035156;-11,545547485351562;0,8970955610275269;0,31701749563217163;0,25930356979370117;0,016897009685635567
76;2318,4765625;469,1558532714844;50618,72265625;17,048662185668945;-133,62542724609375;-11,844663619995117;0,858290433883667;0,3097022473812103;0,2487141191959381;0,016255980357527733
77;2318,4765625;469,1558532714844;50618,72265625;55,464317321777344;-117,2759017944336;-14,58326530456543;0,8952687978744507;0,3187354803085327;0,2601805329322815;0,017008211463689804
78;2318,4765625;469,1558532714844;50618,72265625;49,98086166381836;-106,82695007324219;-12,645630836486816;0,908984363079071;0,32360345125198364;0,26482686400413513;0,01735842414200306
79;2318,4765625;469,1558532714844;50618,72265625;51,45293426513672;-93,13887023925781;-12,396900177001953;0,8899523019790649;0,3184511363506317;0,2597554624080658;0,017002368345856667
80;2318,4765625;469,1558532714844;50618,72265625;30,007801055908203;-74,736328125;-11,54832649230957;0,898907482624054;0,3196559250354767;0,26312217116355896;0,017121484503149986
81;2318,4765625;469,1558532714844;50618,72265625;59,50960922241211;-76,91987609863281;-12,193915367126465;0,8619323372840881;0,3093729317188263;0,25239530205726624;0,016415689140558243
82;2318,4765625;469,1558532714844;50618,72265625;11,630915641784668;-65,40420532226562;-8,20976448059082;0,8974612951278687;0,32263097167015076;0,26307377219200134;0,017315227538347244
83;2318,4765625;469,1558532714844;50618,72265625;29,81078338623047;-45,46586227416992;-9,516740798950195;0,8781344890594482;0,3145568370819092;0,25803494453430176;0,016769619658589363
84;2318,4765625;469,1558532714844;50618,72265625;40,55280685424805;-24,361652374267578;-12,616464614868164;0,8914810419082642;0,31962552666664124;0,26222801208496094;0,017100349068641663
85;2318,4765625;469,1558532714844;50618,72265625;15,298398971557617;-12,098018646240234;-9,879884719848633;0,8796414732933044;0,3161785900592804;0,25860360264778137;0,016897052526474
86;2318,4765625;469,1558532714844;50618,72265625;24,5407772064209;7,153284072875977;-12,066194534301758;0,8744563460350037;0,31438514590263367;0,2572493255138397;0,01676023192703724
87;2318,4765625;469,1558532714844;50618,72265625;4,729857444763184;17,91450309753418;-10,740952491760254;0,873467206954956;0,31415677070617676;0,25759485363960266;0,016618043184280396
88;2318,4765625;469,1558532714844;50618,72265625;-16,042543411254883;41,040287017822266;-12,298417091369629;0,9173156023025513;0,33041056990623474;0,27031558752059937;0,017703209072351456
89;2318,4765625;469,1558532714844;50618,72265625;-29,0959529876709;50,165435791015625;-10,932201385498047;0,9058875441551208;0,32725289463996887;0,2673681974411011;0,017340367659926414
90;2318,4765625;469,1558532714844;50618,72265625;4,20489501953125;73,3954849243164;-9,312902450561523;0,9055795669555664;0,32634201645851135;0,2660287618637085;0,0174835417419672
91;2318,4765625;469,1558532714844;50618,72265625;-4,455225944519043;79,3793716430664;-7,241873264312744;0,9281758666038513;0,3378714621067047;0,27415931224823;0,017764322459697723
92;2318,4765625;469,1558532714844;50618,72265625;-5,245624542236328;92,40480041503906;-10,863112449645996;0,8807435035705566;0,3188200891017914;0,25860586762428284;0,01680135540664196
93;2318,4765625;469,1558532714844;50618,72265625;-51,083797454833984;102,6163330078125;-7,476568698883057;0,9098711609840393;0,3318910002708435;0,26759621500968933;0,01737532950937748
94;2318,4765625;469,1558532714844;50618,72265625;-32,90142059326172;120,63802337646484;-9,510058403015137;0,9099028706550598;0,3329069912433624;0,26725032925605774;0,017345309257507324
95;2318,4765625;469,1558532714844;50618,72265625;-56,96269226074219;136,51544189453125;-8,150065422058105;0,9237951040267944;0,3374740481376648;0,27039071917533875;0,017695480957627296
96;2318,4765625;469,1558532714844;50618,72265625;-53,54400634765625;154,6005401611328;-10,261446952819824;0,9207956194877625;0,33543872833251953;0,26845771074295044;0,017634592950344086
97;2318,4765625;469,1558532714844;50618,72265625;-63,10677719116211;162,4635467529297;-8,058747291564941;0,9228976964950562;0,33512216806411743;0,2679898738861084;0,017679428681731224
98;2318,4765625;469,1558532714844;50618,72265625;-98,89292907714844;163,38308715820312;-8,181673049926758;0,9187451601028442;0,3322124481201172;0,2656214237213135;0,01756744645535946
99;2318,4765625;469,1558532714844;50618,72265625;-113,82020568847656;171,42079162597656;-5,600246429443359;0,9252372980117798;0,33755919337272644;0,2673671543598175;0,017634375020861626
100;2318,4765625;469,1558532714844;50618,72265625;-109,63017272949219;175,9192352294922;-7,057564735412598;0,9097848534584045;0,33388739824295044;0,26242756843566895;0,017201438546180725
101;2318,4765625;469,1558532714844;50618,72265625;-123,23968505859375;187,4618377685547;-7,762914657592773;0,9262183904647827;0,33780986070632935;0,2657407820224762;0,017566325142979622
102;2318,4765625;469,1558532714844;50618,72265625;-121,82616424560547;200,98741149902344;-9,034854888916016;0,9448502063751221;0,34433525800704956;0,27002209424972534;0,0179468784481287
103;2318,4765625;469,1558532714844;50618,72265625;-134,36431884765625;207,6639404296875;-8,737188339233398;0,8987963199615479;0,3268049359321594;0,2557327151298523;0,016829801723361015
104;2318,4765625;469,1558532714844;50618,72265625;-130,69190979003906;217,76121520996094;-9,193353652954102;0,9225175380706787;0,3425319790840149;0,2627312242984772;0,017256444320082664
